Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP|Jarak
05|E39222/web/bln/tgl|004605/cor/04/2019|G201900544G201900529|01/04/2019|Jl. Gatot Subroto Km. 7 Kawasan Industri Gajah Tunggal , Pasir Jaya, Jatiuwung, Kota Tangerang, Banten, 15135|0001661|PCS|2600.00|3|Y|PT SOFTEX INDONESIA|PURCHASING.GENERAL@SOFTEXINDONESIA.COM|085218732590||||4.2 km
05|E39222/web/bln/tgl|004605/cor/04/2019|G201900544G201900529|01/04/2019|Jl. Gatot Subroto Km. 7 Kawasan Industri Gajah Tunggal , Pasir Jaya, Jatiuwung, Kota Tangerang, Banten, 15135|0001671|PCS|6800.00|2|Y|PT SOFTEX INDONESIA|PURCHASING.GENERAL@SOFTEXINDONESIA.COM|085218732590||||4.2 km
05|E39222/web/bln/tgl|004605/cor/04/2019|G201900544G201900529|01/04/2019|Jl. Gatot Subroto Km. 7 Kawasan Industri Gajah Tunggal , Pasir Jaya, Jatiuwung, Kota Tangerang, Banten, 15135|0010071|PCS|11800.00|2|Y|PT SOFTEX INDONESIA|PURCHASING.GENERAL@SOFTEXINDONESIA.COM|085218732590||||4.2 km
05|E39222/web/bln/tgl|004605/cor/04/2019|G201900544G201900529|01/04/2019|Jl. Gatot Subroto Km. 7 Kawasan Industri Gajah Tunggal , Pasir Jaya, Jatiuwung, Kota Tangerang, Banten, 15135|0010161|PCS|19300.00|2|Y|PT SOFTEX INDONESIA|PURCHASING.GENERAL@SOFTEXINDONESIA.COM|085218732590||||4.2 km
05|E39222/web/bln/tgl|004605/cor/04/2019|G201900544G201900529|01/04/2019|Jl. Gatot Subroto Km. 7 Kawasan Industri Gajah Tunggal , Pasir Jaya, Jatiuwung, Kota Tangerang, Banten, 15135|0029301|PCS|6300.00|3|Y|PT SOFTEX INDONESIA|PURCHASING.GENERAL@SOFTEXINDONESIA.COM|085218732590||||4.2 km
05|E39222/web/bln/tgl|004605/cor/04/2019|G201900544G201900529|01/04/2019|Jl. Gatot Subroto Km. 7 Kawasan Industri Gajah Tunggal , Pasir Jaya, Jatiuwung, Kota Tangerang, Banten, 15135|0049860|PCS|177600.00|1|Y|PT SOFTEX INDONESIA|PURCHASING.GENERAL@SOFTEXINDONESIA.COM|085218732590||||4.2 km
05|E39222/web/bln/tgl|004605/cor/04/2019|G201900544G201900529|01/04/2019|Jl. Gatot Subroto Km. 7 Kawasan Industri Gajah Tunggal , Pasir Jaya, Jatiuwung, Kota Tangerang, Banten, 15135|0227912|PCS|2500.00|6|Y|PT SOFTEX INDONESIA|PURCHASING.GENERAL@SOFTEXINDONESIA.COM|085218732590||||4.2 km
05|E39222/web/bln/tgl|004605/cor/04/2019|G201900544G201900529|01/04/2019|Jl. Gatot Subroto Km. 7 Kawasan Industri Gajah Tunggal , Pasir Jaya, Jatiuwung, Kota Tangerang, Banten, 15135|0307842|PCS|6500.00|10|Y|PT SOFTEX INDONESIA|PURCHASING.GENERAL@SOFTEXINDONESIA.COM|085218732590||||4.2 km
05|E39222/web/bln/tgl|004605/cor/04/2019|G201900544G201900529|01/04/2019|Jl. Gatot Subroto Km. 7 Kawasan Industri Gajah Tunggal , Pasir Jaya, Jatiuwung, Kota Tangerang, Banten, 15135|0386851|PCS|35900.00|5|Y|PT SOFTEX INDONESIA|PURCHASING.GENERAL@SOFTEXINDONESIA.COM|085218732590||||4.2 km
05|E39222/web/bln/tgl|004605/cor/04/2019|G201900544G201900529|01/04/2019|Jl. Gatot Subroto Km. 7 Kawasan Industri Gajah Tunggal , Pasir Jaya, Jatiuwung, Kota Tangerang, Banten, 15135|0399651|PCS|1900.00|2|Y|PT SOFTEX INDONESIA|PURCHASING.GENERAL@SOFTEXINDONESIA.COM|085218732590||||4.2 km
