Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP|Jarak
15|280676/web/bln/tgl|004393/odr/03/2019|NO-PO-005731|14/03/2019|JL. SM RAJA KM 6.5 NO.3, Harjosari I, Medan Amplas, Kota Medan, Sumatera Utara, 20147|0736171|PCS|27300.00|2|Y|PT.INTI CAKRAWALA CITRA (INDOGROSIR) MEDAN|pga@mdn.indogrosir.co.id|061 7877217|PT . INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL . ANCOL BARAT NO.9-10 . ANCOL PADEMANGAN DKI JAKARTA  UTARA 14430|2.1 km
15|280676/web/bln/tgl|004393/odr/03/2019|NO-PO-005731|14/03/2019|JL. SM RAJA KM 6.5 NO.3, Harjosari I, Medan Amplas, Kota Medan, Sumatera Utara, 20147|0866131|PCS|27700.00|1|Y|PT.INTI CAKRAWALA CITRA (INDOGROSIR) MEDAN|pga@mdn.indogrosir.co.id|061 7877217|PT . INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL . ANCOL BARAT NO.9-10 . ANCOL PADEMANGAN DKI JAKARTA  UTARA 14430|2.1 km
15|280676/web/bln/tgl|004393/odr/03/2019|NO-PO-005731|14/03/2019|JL. SM RAJA KM 6.5 NO.3, Harjosari I, Medan Amplas, Kota Medan, Sumatera Utara, 20147|1013241|PCS|7800.00|10|Y|PT.INTI CAKRAWALA CITRA (INDOGROSIR) MEDAN|pga@mdn.indogrosir.co.id|061 7877217|PT . INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL . ANCOL BARAT NO.9-10 . ANCOL PADEMANGAN DKI JAKARTA  UTARA 14430|2.1 km
15|280676/web/bln/tgl|004393/odr/03/2019|NO-PO-005731|14/03/2019|JL. SM RAJA KM 6.5 NO.3, Harjosari I, Medan Amplas, Kota Medan, Sumatera Utara, 20147|1031491|PCS|7500.00|634|Y|PT.INTI CAKRAWALA CITRA (INDOGROSIR) MEDAN|pga@mdn.indogrosir.co.id|061 7877217|PT . INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL . ANCOL BARAT NO.9-10 . ANCOL PADEMANGAN DKI JAKARTA  UTARA 14430|2.1 km
15|280676/web/bln/tgl|004393/odr/03/2019|NO-PO-005731|14/03/2019|JL. SM RAJA KM 6.5 NO.3, Harjosari I, Medan Amplas, Kota Medan, Sumatera Utara, 20147|1142971|PCS|1700.00|5|Y|PT.INTI CAKRAWALA CITRA (INDOGROSIR) MEDAN|pga@mdn.indogrosir.co.id|061 7877217|PT . INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL . ANCOL BARAT NO.9-10 . ANCOL PADEMANGAN DKI JAKARTA  UTARA 14430|2.1 km
15|280676/web/bln/tgl|004393/odr/03/2019|NO-PO-005731|14/03/2019|JL. SM RAJA KM 6.5 NO.3, Harjosari I, Medan Amplas, Kota Medan, Sumatera Utara, 20147|1191101|PCS|8400.00|2|Y|PT.INTI CAKRAWALA CITRA (INDOGROSIR) MEDAN|pga@mdn.indogrosir.co.id|061 7877217|PT . INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL . ANCOL BARAT NO.9-10 . ANCOL PADEMANGAN DKI JAKARTA  UTARA 14430|2.1 km
15|280676/web/bln/tgl|004393/odr/03/2019|NO-PO-005731|14/03/2019|JL. SM RAJA KM 6.5 NO.3, Harjosari I, Medan Amplas, Kota Medan, Sumatera Utara, 20147|1226051|PCS|10200.00|3|Y|PT.INTI CAKRAWALA CITRA (INDOGROSIR) MEDAN|pga@mdn.indogrosir.co.id|061 7877217|PT . INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL . ANCOL BARAT NO.9-10 . ANCOL PADEMANGAN DKI JAKARTA  UTARA 14430|2.1 km
15|280676/web/bln/tgl|004393/odr/03/2019|NO-PO-005731|14/03/2019|JL. SM RAJA KM 6.5 NO.3, Harjosari I, Medan Amplas, Kota Medan, Sumatera Utara, 20147|1332011|PCS|5000.00|10|Y|PT.INTI CAKRAWALA CITRA (INDOGROSIR) MEDAN|pga@mdn.indogrosir.co.id|061 7877217|PT . INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL . ANCOL BARAT NO.9-10 . ANCOL PADEMANGAN DKI JAKARTA  UTARA 14430|2.1 km
15|280676/web/bln/tgl|004393/odr/03/2019|NO-PO-005731|14/03/2019|JL. SM RAJA KM 6.5 NO.3, Harjosari I, Medan Amplas, Kota Medan, Sumatera Utara, 20147|1337751|PCS|6791.67|27|Y|PT.INTI CAKRAWALA CITRA (INDOGROSIR) MEDAN|pga@mdn.indogrosir.co.id|061 7877217|PT . INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL . ANCOL BARAT NO.9-10 . ANCOL PADEMANGAN DKI JAKARTA  UTARA 14430|2.1 km
15|280676/web/bln/tgl|004393/odr/03/2019|NO-PO-005731|14/03/2019|JL. SM RAJA KM 6.5 NO.3, Harjosari I, Medan Amplas, Kota Medan, Sumatera Utara, 20147|1366651|PCS|7650.00|10|Y|PT.INTI CAKRAWALA CITRA (INDOGROSIR) MEDAN|pga@mdn.indogrosir.co.id|061 7877217|PT . INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL . ANCOL BARAT NO.9-10 . ANCOL PADEMANGAN DKI JAKARTA  UTARA 14430|2.1 km
15|280676/web/bln/tgl|004393/odr/03/2019|NO-PO-005731|14/03/2019|JL. SM RAJA KM 6.5 NO.3, Harjosari I, Medan Amplas, Kota Medan, Sumatera Utara, 20147|1405153|PCS|59500.00|20|Y|PT.INTI CAKRAWALA CITRA (INDOGROSIR) MEDAN|pga@mdn.indogrosir.co.id|061 7877217|PT . INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL . ANCOL BARAT NO.9-10 . ANCOL PADEMANGAN DKI JAKARTA  UTARA 14430|2.1 km
15|280676/web/bln/tgl|004393/odr/03/2019|NO-PO-005731|14/03/2019|JL. SM RAJA KM 6.5 NO.3, Harjosari I, Medan Amplas, Kota Medan, Sumatera Utara, 20147|1429531|PCS|67320.00|80|Y|PT.INTI CAKRAWALA CITRA (INDOGROSIR) MEDAN|pga@mdn.indogrosir.co.id|061 7877217|PT . INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL . ANCOL BARAT NO.9-10 . ANCOL PADEMANGAN DKI JAKARTA  UTARA 14430|2.1 km
15|280676/web/bln/tgl|004393/odr/03/2019|NO-PO-005731|14/03/2019|JL. SM RAJA KM 6.5 NO.3, Harjosari I, Medan Amplas, Kota Medan, Sumatera Utara, 20147|1476421|PCS|12500.00|800|Y|PT.INTI CAKRAWALA CITRA (INDOGROSIR) MEDAN|pga@mdn.indogrosir.co.id|061 7877217|PT . INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL . ANCOL BARAT NO.9-10 . ANCOL PADEMANGAN DKI JAKARTA  UTARA 14430|2.1 km
15|280676/web/bln/tgl|004393/odr/03/2019|NO-PO-005731|14/03/2019|JL. SM RAJA KM 6.5 NO.3, Harjosari I, Medan Amplas, Kota Medan, Sumatera Utara, 20147|1550291|PCS|4450.00|37|Y|PT.INTI CAKRAWALA CITRA (INDOGROSIR) MEDAN|pga@mdn.indogrosir.co.id|061 7877217|PT . INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL . ANCOL BARAT NO.9-10 . ANCOL PADEMANGAN DKI JAKARTA  UTARA 14430|2.1 km
15|280676/web/bln/tgl|004393/odr/03/2019|NO-PO-005731|14/03/2019|JL. SM RAJA KM 6.5 NO.3, Harjosari I, Medan Amplas, Kota Medan, Sumatera Utara, 20147|7405871|PCS|1554.17|36|Y|PT.INTI CAKRAWALA CITRA (INDOGROSIR) MEDAN|pga@mdn.indogrosir.co.id|061 7877217|PT . INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL . ANCOL BARAT NO.9-10 . ANCOL PADEMANGAN DKI JAKARTA  UTARA 14430|2.1 km
