Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP|Jarak
21|280676/web/bln/tgl|004985/odr/05/2019|NO-PO-006414|02/05/2019|Jl. Aw. syahrani no. 51 kel. Sempaja selatan Samarinda 75119, Sempaja Selatan, Samarinda Utara, Kota Samarinda, Kalimantan Timur, 75119|0191161|PCS|6300.00|7|Y|PT. INTI CAKRAWALA CITRA|pga@smd.indogrosir.co.id|085298440076|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I  NO.09-10. ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA 14430|1.5 km
21|280676/web/bln/tgl|004985/odr/05/2019|NO-PO-006414|02/05/2019|Jl. Aw. syahrani no. 51 kel. Sempaja selatan Samarinda 75119, Sempaja Selatan, Samarinda Utara, Kota Samarinda, Kalimantan Timur, 75119|0220851|PCS|7100.00|2|Y|PT. INTI CAKRAWALA CITRA|pga@smd.indogrosir.co.id|085298440076|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I  NO.09-10. ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA 14430|1.5 km
21|280676/web/bln/tgl|004985/odr/05/2019|NO-PO-006414|02/05/2019|Jl. Aw. syahrani no. 51 kel. Sempaja selatan Samarinda 75119, Sempaja Selatan, Samarinda Utara, Kota Samarinda, Kalimantan Timur, 75119|0227611|PCS|9500.00|20|Y|PT. INTI CAKRAWALA CITRA|pga@smd.indogrosir.co.id|085298440076|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I  NO.09-10. ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA 14430|1.5 km
21|280676/web/bln/tgl|004985/odr/05/2019|NO-PO-006414|02/05/2019|Jl. Aw. syahrani no. 51 kel. Sempaja selatan Samarinda 75119, Sempaja Selatan, Samarinda Utara, Kota Samarinda, Kalimantan Timur, 75119|1006481|PCS|2950.00|6|Y|PT. INTI CAKRAWALA CITRA|pga@smd.indogrosir.co.id|085298440076|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I  NO.09-10. ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA 14430|1.5 km
21|280676/web/bln/tgl|004985/odr/05/2019|NO-PO-006414|02/05/2019|Jl. Aw. syahrani no. 51 kel. Sempaja selatan Samarinda 75119, Sempaja Selatan, Samarinda Utara, Kota Samarinda, Kalimantan Timur, 75119|1264120|PCS|232900.00|2|Y|PT. INTI CAKRAWALA CITRA|pga@smd.indogrosir.co.id|085298440076|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I  NO.09-10. ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA 14430|1.5 km
21|280676/web/bln/tgl|004985/odr/05/2019|NO-PO-006414|02/05/2019|Jl. Aw. syahrani no. 51 kel. Sempaja selatan Samarinda 75119, Sempaja Selatan, Samarinda Utara, Kota Samarinda, Kalimantan Timur, 75119|1338471|PCS|2041.67|27|Y|PT. INTI CAKRAWALA CITRA|pga@smd.indogrosir.co.id|085298440076|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I  NO.09-10. ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA 14430|1.5 km
21|280676/web/bln/tgl|004985/odr/05/2019|NO-PO-006414|02/05/2019|Jl. Aw. syahrani no. 51 kel. Sempaja selatan Samarinda 75119, Sempaja Selatan, Samarinda Utara, Kota Samarinda, Kalimantan Timur, 75119|1405141|PCS|6800.00|70|Y|PT. INTI CAKRAWALA CITRA|pga@smd.indogrosir.co.id|085298440076|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I  NO.09-10. ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA 14430|1.5 km
21|280676/web/bln/tgl|004985/odr/05/2019|NO-PO-006414|02/05/2019|Jl. Aw. syahrani no. 51 kel. Sempaja selatan Samarinda 75119, Sempaja Selatan, Samarinda Utara, Kota Samarinda, Kalimantan Timur, 75119|1443460|PCS|169500.00|4|Y|PT. INTI CAKRAWALA CITRA|pga@smd.indogrosir.co.id|085298440076|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I  NO.09-10. ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA 14430|1.5 km
21|280676/web/bln/tgl|004985/odr/05/2019|NO-PO-006414|02/05/2019|Jl. Aw. syahrani no. 51 kel. Sempaja selatan Samarinda 75119, Sempaja Selatan, Samarinda Utara, Kota Samarinda, Kalimantan Timur, 75119|1550271|PCS|10500.00|33|Y|PT. INTI CAKRAWALA CITRA|pga@smd.indogrosir.co.id|085298440076|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I  NO.09-10. ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA 14430|1.5 km
21|280676/web/bln/tgl|004985/odr/05/2019|NO-PO-006414|02/05/2019|Jl. Aw. syahrani no. 51 kel. Sempaja selatan Samarinda 75119, Sempaja Selatan, Samarinda Utara, Kota Samarinda, Kalimantan Timur, 75119|1550281|PCS|2400.00|14|Y|PT. INTI CAKRAWALA CITRA|pga@smd.indogrosir.co.id|085298440076|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL.ANCOL BARAT I  NO.09-10. ANCOL PADEMANGAN JAKARTA UTARA DKI JAKARTA 14430|1.5 km
