Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP|Jarak
25|436283/web/bln/tgl|003837/cor/01/2019|3500123152|21/01/2019|Jl. Pancasila IV No.1 Rt. 001 Rw.013 Cicadas, Gunung Putri, Bogor 16964, Cicadas, Gunung Putri, Kab. Bogor, Jawa Barat, 16964|0000391|PCS|10200.00|25|T|PT. INTRASARI RAYA|INTRASARI@YAHOO.COM|02186861142||||16.2 km
25|436283/web/bln/tgl|003837/cor/01/2019|3500123152|21/01/2019|Jl. Pancasila IV No.1 Rt. 001 Rw.013 Cicadas, Gunung Putri, Bogor 16964, Cicadas, Gunung Putri, Kab. Bogor, Jawa Barat, 16964|0018741|PCS|1800.00|1|T|PT. INTRASARI RAYA|INTRASARI@YAHOO.COM|02186861142||||16.2 km
25|436283/web/bln/tgl|003837/cor/01/2019|3500123152|21/01/2019|Jl. Pancasila IV No.1 Rt. 001 Rw.013 Cicadas, Gunung Putri, Bogor 16964, Cicadas, Gunung Putri, Kab. Bogor, Jawa Barat, 16964|0400311|PCS|15500.00|2|T|PT. INTRASARI RAYA|INTRASARI@YAHOO.COM|02186861142||||16.2 km
25|436283/web/bln/tgl|003837/cor/01/2019|3500123152|21/01/2019|Jl. Pancasila IV No.1 Rt. 001 Rw.013 Cicadas, Gunung Putri, Bogor 16964, Cicadas, Gunung Putri, Kab. Bogor, Jawa Barat, 16964|0450161|PCS|2200.00|2|T|PT. INTRASARI RAYA|INTRASARI@YAHOO.COM|02186861142||||16.2 km
25|436283/web/bln/tgl|003837/cor/01/2019|3500123152|21/01/2019|Jl. Pancasila IV No.1 Rt. 001 Rw.013 Cicadas, Gunung Putri, Bogor 16964, Cicadas, Gunung Putri, Kab. Bogor, Jawa Barat, 16964|0714071|PCS|3200.00|1|T|PT. INTRASARI RAYA|INTRASARI@YAHOO.COM|02186861142||||16.2 km
25|436283/web/bln/tgl|003837/cor/01/2019|3500123152|21/01/2019|Jl. Pancasila IV No.1 Rt. 001 Rw.013 Cicadas, Gunung Putri, Bogor 16964, Cicadas, Gunung Putri, Kab. Bogor, Jawa Barat, 16964|0884423|PCS|31800.00|7|T|PT. INTRASARI RAYA|INTRASARI@YAHOO.COM|02186861142||||16.2 km
25|436283/web/bln/tgl|003837/cor/01/2019|3500123152|21/01/2019|Jl. Pancasila IV No.1 Rt. 001 Rw.013 Cicadas, Gunung Putri, Bogor 16964, Cicadas, Gunung Putri, Kab. Bogor, Jawa Barat, 16964|1057321|PCS|6500.00|2|T|PT. INTRASARI RAYA|INTRASARI@YAHOO.COM|02186861142||||16.2 km
25|436283/web/bln/tgl|003837/cor/01/2019|3500123152|21/01/2019|Jl. Pancasila IV No.1 Rt. 001 Rw.013 Cicadas, Gunung Putri, Bogor 16964, Cicadas, Gunung Putri, Kab. Bogor, Jawa Barat, 16964|1073441|PCS|5900.00|12|T|PT. INTRASARI RAYA|INTRASARI@YAHOO.COM|02186861142||||16.2 km
25|436283/web/bln/tgl|003837/cor/01/2019|3500123152|21/01/2019|Jl. Pancasila IV No.1 Rt. 001 Rw.013 Cicadas, Gunung Putri, Bogor 16964, Cicadas, Gunung Putri, Kab. Bogor, Jawa Barat, 16964|1108413|PCS|34800.00|3|T|PT. INTRASARI RAYA|INTRASARI@YAHOO.COM|02186861142||||16.2 km
25|436283/web/bln/tgl|003837/cor/01/2019|3500123152|21/01/2019|Jl. Pancasila IV No.1 Rt. 001 Rw.013 Cicadas, Gunung Putri, Bogor 16964, Cicadas, Gunung Putri, Kab. Bogor, Jawa Barat, 16964|1150731|PCS|13300.00|2|T|PT. INTRASARI RAYA|INTRASARI@YAHOO.COM|02186861142||||16.2 km
