Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP|Jarak
03|301246/web/bln/tgl|004952/cor/04/2019|PO-3665/IV/2019|30/04/2019|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|0000231|PCS|2345.00|60|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|004952/cor/04/2019|PO-3665/IV/2019|30/04/2019|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|0014911|PCS|16900.00|8|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|004952/cor/04/2019|PO-3665/IV/2019|30/04/2019|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|0048671|PCS|5416.67|12|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|004952/cor/04/2019|PO-3665/IV/2019|30/04/2019|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|0452031|PCS|12900.00|4|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|004952/cor/04/2019|PO-3665/IV/2019|30/04/2019|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|0736861|PCS|21500.00|4|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|004952/cor/04/2019|PO-3665/IV/2019|30/04/2019|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|0803931|PCS|69000.00|1|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|004952/cor/04/2019|PO-3665/IV/2019|30/04/2019|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|0803941|PCS|57500.00|4|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|004952/cor/04/2019|PO-3665/IV/2019|30/04/2019|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|0873211|PCS|3112.08|12|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|004952/cor/04/2019|PO-3665/IV/2019|30/04/2019|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|1141981|PCS|10500.00|4|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|004952/cor/04/2019|PO-3665/IV/2019|30/04/2019|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|1162721|PCS|8600.00|4|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
