Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP|Jarak
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|0000232|PCS|2475.00|65|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|0014911|PCS|17900.00|1|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|0048722|PCS|7500.00|7|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|0227771|PCS|17200.00|1|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|0803942|PCS|41950.00|7|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1006482|PCS|2950.00|5|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1102221|PCS|19500.00|2|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1113001|PCS|20750.00|1|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1162721|PCS|9900.00|2|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1196631|PCS|12500.00|390|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1264101|PCS|159900.00|5|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1264120|PCS|211500.00|7|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1327011|PCS|19500.00|1|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1327822|PCS|6400.00|6|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1337751|PCS|6750.00|2|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1366622|PCS|9075.00|20|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1366642|PCS|3541.67|19|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1367831|PCS|16900.00|1|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1402211|PCS|16900.00|1|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1405030|PCS|108900.00|20|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1405141|PCS|6800.00|33|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1405153|PCS|59500.00|7|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1550252|PCS|9500.00|1113|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1550272|PCS|9950.00|9|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
05|280676/web/bln/tgl|004761/odr/04/2019|NO-PO-005895|12/04/2019|jln.gatotsubroto km 5 no 4, Benda, Cibodas, Kota Tangerang, Banten, 15125|1550282|PCS|2300.00|12|Y|PGA INDOGROSIR TGR|ga@tgr.indogrosir.co.id|085773365602|PT. INTI CAKRAWALA CITRA|01.781.214.0-046.000|JLN. ANCOL BARAT 1 NO. 9-10.ANCOL,PADEMANGAN ,JAKARTA UTARA DKI JAKARTA 14430|19.8 km
