Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP|Jarak
18|280676/web/bln/tgl|004192/odr/02/2019|ABT PGA KMY|22/02/2019|Jl. Terusan Angkasa B-2 Kav No. 1, Kemayoran, Kemayoran, Kemayoran, Kota Jakarta Pusat, DKI Jakarta, 10620|1163851|PCS|11900.00|169|Y|PGA INDOGROSIR KMY|pga2@kmy.indogrosir.co.id|085776879027|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9 - 10,ANCOL,PADEMANGAN,JAKARTA UTARA,DKI JAKARTA - 14430|2.1 km
18|280676/web/bln/tgl|004192/odr/02/2019|ABT PGA KMY|22/02/2019|Jl. Terusan Angkasa B-2 Kav No. 1, Kemayoran, Kemayoran, Kemayoran, Kota Jakarta Pusat, DKI Jakarta, 10620|1189731|PCS|14900.00|2|Y|PGA INDOGROSIR KMY|pga2@kmy.indogrosir.co.id|085776879027|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9 - 10,ANCOL,PADEMANGAN,JAKARTA UTARA,DKI JAKARTA - 14430|2.1 km
18|280676/web/bln/tgl|004192/odr/02/2019|ABT PGA KMY|22/02/2019|Jl. Terusan Angkasa B-2 Kav No. 1, Kemayoran, Kemayoran, Kemayoran, Kota Jakarta Pusat, DKI Jakarta, 10620|1196631|PCS|12500.00|8|Y|PGA INDOGROSIR KMY|pga2@kmy.indogrosir.co.id|085776879027|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9 - 10,ANCOL,PADEMANGAN,JAKARTA UTARA,DKI JAKARTA - 14430|2.1 km
18|280676/web/bln/tgl|004192/odr/02/2019|ABT PGA KMY|22/02/2019|Jl. Terusan Angkasa B-2 Kav No. 1, Kemayoran, Kemayoran, Kemayoran, Kota Jakarta Pusat, DKI Jakarta, 10620|1264101|PCS|159900.00|2|Y|PGA INDOGROSIR KMY|pga2@kmy.indogrosir.co.id|085776879027|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9 - 10,ANCOL,PADEMANGAN,JAKARTA UTARA,DKI JAKARTA - 14430|2.1 km
18|280676/web/bln/tgl|004192/odr/02/2019|ABT PGA KMY|22/02/2019|Jl. Terusan Angkasa B-2 Kav No. 1, Kemayoran, Kemayoran, Kemayoran, Kota Jakarta Pusat, DKI Jakarta, 10620|1264181|PCS|322700.00|1|Y|PGA INDOGROSIR KMY|pga2@kmy.indogrosir.co.id|085776879027|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9 - 10,ANCOL,PADEMANGAN,JAKARTA UTARA,DKI JAKARTA - 14430|2.1 km
18|280676/web/bln/tgl|004192/odr/02/2019|ABT PGA KMY|22/02/2019|Jl. Terusan Angkasa B-2 Kav No. 1, Kemayoran, Kemayoran, Kemayoran, Kota Jakarta Pusat, DKI Jakarta, 10620|1264211|PCS|322700.00|2|Y|PGA INDOGROSIR KMY|pga2@kmy.indogrosir.co.id|085776879027|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9 - 10,ANCOL,PADEMANGAN,JAKARTA UTARA,DKI JAKARTA - 14430|2.1 km
18|280676/web/bln/tgl|004192/odr/02/2019|ABT PGA KMY|22/02/2019|Jl. Terusan Angkasa B-2 Kav No. 1, Kemayoran, Kemayoran, Kemayoran, Kota Jakarta Pusat, DKI Jakarta, 10620|1267591|PCS|9950.00|12|Y|PGA INDOGROSIR KMY|pga2@kmy.indogrosir.co.id|085776879027|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9 - 10,ANCOL,PADEMANGAN,JAKARTA UTARA,DKI JAKARTA - 14430|2.1 km
18|280676/web/bln/tgl|004192/odr/02/2019|ABT PGA KMY|22/02/2019|Jl. Terusan Angkasa B-2 Kav No. 1, Kemayoran, Kemayoran, Kemayoran, Kota Jakarta Pusat, DKI Jakarta, 10620|1310831|PCS|14500.00|18|Y|PGA INDOGROSIR KMY|pga2@kmy.indogrosir.co.id|085776879027|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9 - 10,ANCOL,PADEMANGAN,JAKARTA UTARA,DKI JAKARTA - 14430|2.1 km
18|280676/web/bln/tgl|004192/odr/02/2019|ABT PGA KMY|22/02/2019|Jl. Terusan Angkasa B-2 Kav No. 1, Kemayoran, Kemayoran, Kemayoran, Kota Jakarta Pusat, DKI Jakarta, 10620|1324321|PCS|12500.00|158|Y|PGA INDOGROSIR KMY|pga2@kmy.indogrosir.co.id|085776879027|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9 - 10,ANCOL,PADEMANGAN,JAKARTA UTARA,DKI JAKARTA - 14430|2.1 km
18|280676/web/bln/tgl|004192/odr/02/2019|ABT PGA KMY|22/02/2019|Jl. Terusan Angkasa B-2 Kav No. 1, Kemayoran, Kemayoran, Kemayoran, Kota Jakarta Pusat, DKI Jakarta, 10620|1366651|PCS|6900.00|3|Y|PGA INDOGROSIR KMY|pga2@kmy.indogrosir.co.id|085776879027|PT.INTI CAKRAWALA CITRA|01.781.214.0-046.000|JL. ANCOL BARAT I NO. 9 - 10,ANCOL,PADEMANGAN,JAKARTA UTARA,DKI JAKARTA - 14430|2.1 km
