Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Email|No Hp|Nama WP|NPWP|Alamat WP|Jarak
03|301246/web/bln/tgl|003591/cor/12/2018|PO-3043/XII/2018|26/12/2018|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|0000231|PCS|2345.00|40|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|003591/cor/12/2018|PO-3043/XII/2018|26/12/2018|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|0014911|PCS|16900.00|6|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|003591/cor/12/2018|PO-3043/XII/2018|26/12/2018|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|0048671|PCS|5650.00|8|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|003591/cor/12/2018|PO-3043/XII/2018|26/12/2018|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|0048711|PCS|6600.00|4|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|003591/cor/12/2018|PO-3043/XII/2018|26/12/2018|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|0227611|PCS|9950.00|4|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|003591/cor/12/2018|PO-3043/XII/2018|26/12/2018|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|0383091|PCS|1562.50|12|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|003591/cor/12/2018|PO-3043/XII/2018|26/12/2018|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|0736861|PCS|21500.00|3|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|003591/cor/12/2018|PO-3043/XII/2018|26/12/2018|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|1162721|PCS|8600.00|3|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|003591/cor/12/2018|PO-3043/XII/2018|26/12/2018|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|1283510|PCS|271600.00|1|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
03|301246/web/bln/tgl|003591/cor/12/2018|PO-3043/XII/2018|26/12/2018|Jl. Raya Pilang KM 8 RT 010 RW 005 Desa Pilang Kecamatan Wonoayu - Sidoarjo, Jawa Timur, Pilang, Wonoayu, Kab. Sidoarjo, Jawa Timur, 61261|1283511|PCS|271600.00|1|Y|INDOROTI PRIMA CEMERLANG SIDOARJO|ADMSPV@SBY.INDOROTI.CO.ID|03199010770||||24.6 km
