Kode Cabang|No Anggota|No Pemesanan|No PO|Tgl Pemesanan|Kode Alamat|Kode PLU|Satuan|Harga (Rp)|Jml Pesanan|Bebas Biaya Pengiriman|Nama Penerima|Nama WP|NPWP|Alamat WP
16|778710/web/bln/tgl|000798/cor/04/2018|NO-PO-001380|23/04/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0345861|PCS|10600|10|Y|PT. INTI CAKRAWALA CITRA (HO)|||
16|778710/web/bln/tgl|000798/cor/04/2018|NO-PO-001380|23/04/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0359461|PCS|9475|5|Y|PT. INTI CAKRAWALA CITRA (HO)|||
16|778710/web/bln/tgl|000798/cor/04/2018|NO-PO-001380|23/04/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0458311|PCS|15400|1|Y|PT. INTI CAKRAWALA CITRA (HO)|||
16|778710/web/bln/tgl|000798/cor/04/2018|NO-PO-001380|23/04/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0714071|PCS|2650|3|Y|PT. INTI CAKRAWALA CITRA (HO)|||
16|778710/web/bln/tgl|000798/cor/04/2018|NO-PO-001380|23/04/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|0820491|PCS|13975|8|Y|PT. INTI CAKRAWALA CITRA (HO)|||
16|778710/web/bln/tgl|000798/cor/04/2018|NO-PO-001380|23/04/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1006351|PCS|5175|3|Y|PT. INTI CAKRAWALA CITRA (HO)|||
16|778710/web/bln/tgl|000798/cor/04/2018|NO-PO-001380|23/04/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1007541|PCS|17100|2|Y|PT. INTI CAKRAWALA CITRA (HO)|||
16|778710/web/bln/tgl|000798/cor/04/2018|NO-PO-001380|23/04/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1285041|PCS|12150|20|Y|PT. INTI CAKRAWALA CITRA (HO)|||
16|778710/web/bln/tgl|000798/cor/04/2018|NO-PO-001380|23/04/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1312723|BOX|102000|1|Y|PT. INTI CAKRAWALA CITRA (HO)|||
16|778710/web/bln/tgl|000798/cor/04/2018|NO-PO-001380|23/04/2018|JL ANCOL BARAT 1 NO. 9-10,Bintara,Bekasi Barat,Kota Bekasi,Jawa Barat,17134|1527073|BOX|31300|1|Y|PT. INTI CAKRAWALA CITRA (HO)|||
